observation_id	series_id	component_id	scaffold_cluster_id	scaffold_cluster_size	scaffold_fold_eligible
G3S-ff4e5bfc253b96ea-L0024	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-008	1	false
G3S-ff4e5bfc253b96ea-L0025	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-004	2	true
G3S-ff4e5bfc253b96ea-L0026	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0027	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0028	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0029	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0030	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0031	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0032	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0033	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-009	1	false
G3S-ff4e5bfc253b96ea-L0034	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-005	2	true
G3S-ff4e5bfc253b96ea-L0035	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0036	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-003	2	true
G3S-ff4e5bfc253b96ea-L0037	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-002	3	true
G3S-ff4e5bfc253b96ea-L0038	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-010	1	false
G3S-ff4e5bfc253b96ea-L0039	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0040	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0041	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0042	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0043	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0044	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0045	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0046	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0047	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0048	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0049	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0050	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0051	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0052	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0053	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0054	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0055	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0056	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0057	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0058	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0059	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-002	3	true
G3S-ff4e5bfc253b96ea-L0060	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0061	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0062	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0063	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-011	1	false
G3S-ff4e5bfc253b96ea-L0064	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0065	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0066	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0067	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0068	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-002	3	true
G3S-ff4e5bfc253b96ea-L0069	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0070	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0071	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0072	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-005	2	true
G3S-ff4e5bfc253b96ea-L0073	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0074	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0075	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0076	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0077	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0078	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0079	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0080	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0081	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0082	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0083	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0084	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0085	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
G3S-ff4e5bfc253b96ea-L0086	G3S-ff4e5bfc253b96ea	G3-FINAL-034	G3S-ff4e5bfc253b96ea-SC-001	71	true
